1.702093853822889002e+02
5.233829807184586969e+01
6.962900290480959598e+00
4.827758413766110834e+01
4.597302598758735712e+02
1.650544058856613105e+02
3.437628732742458055e+02
6.037207286063905087e+01
5.894908068858585182e+01
5.358152416871388546e+00
1.997294723573096462e+02
2.957716703563577454e+01
1.235989524305677492e+02
1.252831331123739886e+02
2.207768658394149099e+02
2.563988713201663927e+02
3.377499417899969103e+01
8.074491731954253737e+01
5.657725255118292296e+01
6.037969011111032813e+01
3.711210491115285492e+01
6.626996220480711486e+01
7.598242704104973200e+01
5.170666871713932551e+02
7.028939484323544207e+00
3.792476017305119029e+01
3.831289001558785685e+02
1.080817151486047351e+03
5.799115725014890813e+03
1.629233009175010011e+03
5.002449133044691507e+02
6.924520393949015329e+01
7.660962324280727387e+01
5.176491718316542574e+02
1.421649904347224691e+01
5.693985156270102266e+01
1.049232466900215677e+01
3.788577311790418634e+01
1.362866974360144638e+02
8.465087694198116708e+01
7.797737690593045556e+01
4.395103800948737316e+00
7.443358448608760725e+00
8.458281573357891148e+01
0.000000000000000000e+00
6.413077550287229656e+01
3.754398241906829270e+01
6.395227935908497585e+00
8.976920973743466448e+01
2.507304297990317821e+01
7.788652178936300174e+01
1.599717607019449650e+00
1.635788282145118799e+01
3.667437820120072445e+01
3.537856835867262362e+01
8.952140099593400180e+00
4.453532677448071020e+00
4.003923795219437864e-01
1.295219724493833624e+01
1.632239518208882600e+01
6.025195099496738038e+00
7.684143185641818086e+00
1.536838932017397497e+01
2.355493989943961697e-02
5.665816767828843210e-04
