3.551614999999999895e+02,6.481000000000000094e-01,1.430000000000000021e-02,1.500000000000000031e-03,4.130391000000000190e+02,1.006999999999999978e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.965209999999999724e+01,3.081999999999999740e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.300000000000000003e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000192e-04,8.824999999999999512e-01,0.000000000000000000e+00,2.716000000000000081e-01,4.042999999999999927e-01,1.159999999999999920e-02,1.483719999999999928e+01,1.183000000000000052e+00,5.661500000000000199e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.131000000000000061e-01,0.000000000000000000e+00,6.566900000000000404e+00,1.379999999999999977e-02,2.429999999999999868e-02,6.119999999999999746e-02,8.200000000000000691e-03,3.640000000000000180e-02,5.170000000000000290e-02,0.000000000000000000e+00,2.659999999999999865e-02,0.000000000000000000e+00,8.875999999999999446e-01,8.309999999999999332e-02,1.000000000000000048e-04,1.399999999999999986e-03,1.679999999999999896e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.983000000000000040e-01,1.317299999999999915e+00,7.149999999999999412e-02,9.659999999999999698e-01,5.059999999999999915e-02,2.840000000000000163e-02,4.050000000000000128e-02,3.810000000000000192e-02,1.699999999999999905e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.535180000000000078e+01,4.232289999999999850e+02,6.378000000000000336e-01,2.380000000000000171e-02,1.498499999999999943e+00,0.000000000000000000e+00,3.952298000000000116e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.899999999999999996e-03,1.714499999999999913e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.056000000000000161e-01,1.204999999999999960e-01,9.330000000000000515e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.850000000000000089e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.599899999999999878e+00,2.160000000000000114e-02,1.742139999999999844e+01,7.889999999999999791e-02,2.401999999999999968e-01,9.488999999999999657e-01,4.477999999999999758e-01,1.197390000000000043e+01,6.579999999999999738e-02,1.398859999999999992e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.059999999999999720e-02,3.570000000000000256e-02,4.819999999999999840e-01,7.199999999999999803e-03,5.000000000000000104e-04,0.000000000000000000e+00,1.213999999999999940e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.288000000000000034e-01,0.000000000000000000e+00,2.288999999999999924e-01,7.720000000000000473e-02,1.000000000000000048e-04,5.999999999999999474e-04,6.550000000000000266e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000104e-03,1.973999999999999921e-01,4.511300000000000310e+00,3.613999999999999879e+00,3.410000000000000253e-01,1.411100000000000021e+00,8.696000000000000396e-01,4.632000000000000006e-01,2.938000000000000056e-01,1.669999999999999957e-02,1.299999999999999940e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.538749999999999929e+01,4.959999999999999826e-02,3.811610000000000298e+01,1.629999999999999852e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.203800000000000203e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.860000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.381099999999999994e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.300000000000000065e-03,0.000000000000000000e+00,4.220000000000000140e-02,8.469999999999999751e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000096e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000104e-04,3.799999999999999992e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.719999999999999862e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.187999999999999723e-01,4.591599999999999682e+00,3.509999999999999926e-02,2.349149999999999849e+01,6.772000000000000242e-01,1.113999999999999990e-01,2.948999999999999955e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.482000000000000095e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.297259999999999991e+01,3.654999999999999916e-01,8.971999999999999975e-01,0.000000000000000000e+00,2.000000000000000096e-04,3.899999999999999821e-03,0.000000000000000000e+00,2.494000000000000106e-01,7.159999999999999698e-02,5.625999999999999890e-01,3.863204000000000065e+02,5.160000000000000003e-02,6.604999999999999760e-01,1.392540999999999940e+02,0.000000000000000000e+00,2.000000000000000096e-04,1.000000000000000048e-04,8.813999999999999613e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.017070000000000007e+01,2.000000000000000096e-04,1.580000000000000154e-02,2.000000000000000096e-04,6.300000000000000044e-03,0.000000000000000000e+00,6.999999999999999929e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.268100000000000005e+00,0.000000000000000000e+00,2.661999999999999922e-01,7.792000000000000037e-01,1.600000000000000077e-03,2.999999999999999737e-04,1.307000000000000106e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.659999999999999865e-02,6.085200000000000387e+00,1.695400000000000018e+00,1.080999999999999961e+00,8.079999999999999682e-02,3.326999999999999957e-01,2.727999999999999869e-01,1.406999999999999917e-01,1.587000000000000077e-01,0.000000000000000000e+00,6.999999999999999929e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.593460000000000321e+01,2.400000000000000050e-02,5.995099999999999874e+00,7.209999999999999742e-02,4.259472000000000094e+02,9.819999999999999563e-02,2.565999999999999948e-01,1.089999999999999997e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.122439999999999927e+01,5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000048e-04,1.204999999999999960e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.039999999999999952e-02,7.499999999999999722e-02,2.189999999999999933e-02,4.549999999999999878e-02,1.770000000000000046e-02,7.456000000000000405e-01,0.000000000000000000e+00,1.477999999999999869e-01,9.518999999999999684e-01,1.925000000000000044e-01,1.607969999999999899e+01,1.881499999999999950e+00,2.636299999999999866e+00,3.780000000000000027e-02,8.849000000000000199e-01,1.566300000000000026e+00,0.000000000000000000e+00,1.888171000000000106e+02,1.491000000000000103e-01,1.242899999999999894e+00,0.000000000000000000e+00,1.972099999999999964e+00,8.820000000000000062e-02,4.012999999999999901e-01,2.330000000000000127e-02,1.201000000000000068e+00,0.000000000000000000e+00,6.550000000000000266e-01,4.074999999999999734e-01,1.540000000000000049e-02,1.909499999999999975e+00,1.116200000000000081e+00,5.700000000000000205e-03,2.706000000000000072e-01,3.231999999999999873e-01,8.290000000000000147e-02,3.838099999999999845e+00,3.025319999999999965e+01,2.209900000000000198e+00,8.468700000000000117e+00,6.108699999999999797e+00,6.987599999999999589e+00,6.340000000000000080e-01,1.519999999999999997e-02,1.621699999999999919e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.919099999999999806e+00,2.379199999999999982e+00,9.070000000000000284e-01,1.018899999999999917e+00,1.480799999999999894e+00,1.421568000000000040e+02,4.363599999999999923e+00,4.620000000000000218e-01,7.229999999999999760e-01,0.000000000000000000e+00,4.194799999999999862e+00,3.799000000000000155e-01,3.902999999999999803e-01,6.932800000000000296e+00,1.439999999999999961e-02,5.524000000000000021e+00,1.980000000000000163e-02,4.248000000000000109e-01,3.854600000000000026e+00,3.969999999999999918e-02,2.997000000000000219e-01,1.386940000000000062e+01,5.675000000000000044e-01,8.914999999999999591e-01,1.660999999999999976e-01,9.922999999999999599e-01,4.656699999999999839e+00,3.882699999999999818e+00,1.214800000000000102e+00,4.234300000000000175e+00,1.648200000000000109e+00,4.199999999999999740e-03,2.757999999999999896e-01,2.610899999999999999e+00,1.746000000000000052e-01,2.298399999999999999e+00,6.400000000000000133e-02,9.729999999999999760e-02,4.450999999999999956e-01,1.774699999999999944e+00,7.639999999999999569e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.150399999999999867e+00,0.000000000000000000e+00,4.240000000000000019e-02,5.570000000000000506e-01,2.170000000000000054e-02,9.479999999999999538e-01,2.570000000000000062e-01,1.596000000000000085e+00,5.589999999999999830e-02,1.765200000000000102e+00,3.693999999999999950e+00,8.776300000000000878e+00,2.189400000000000013e+00,7.245000000000000329e-01,8.784999999999999476e-01,2.414000000000000146e+00,3.204099999999999948e+00,1.831099999999999950e+00,4.149999999999999800e-01,1.192399999999999904e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.394000000000000128e+00,1.968860000000000099e+01,1.574000000000000121e-01,5.397100000000000009e+00,1.863569999999999993e+01,1.635999999999999954e-01,6.282898999999999887e+02,1.638700000000000045e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.227000000000000091e+00,0.000000000000000000e+00,1.103999999999999981e-01,1.227699999999999925e+01,2.610000000000000167e-02,9.139400000000000190e+00,0.000000000000000000e+00,3.605999999999999761e-01,4.358000000000000207e-01,2.661799999999999944e+00,2.210999999999999910e-01,8.275660000000000593e+01,3.996999999999999997e-01,1.558060000000000045e+01,1.140000000000000041e-02,6.519999999999999407e-02,4.235900000000000176e+01,1.068999999999999950e-01,4.032620000000000005e+01,2.390000000000000110e-02,2.615099999999999980e+00,8.999999999999999754e-04,0.000000000000000000e+00,3.842499999999999805e+00,0.000000000000000000e+00,1.288999999999999868e-01,2.610000000000000167e-02,4.376999999999999780e-01,6.999999999999999929e-04,1.716999999999999915e-01,1.471000000000000085e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.602000000000000091e-01,4.660020000000000095e+01,4.130000000000000338e-02,8.770000000000000018e-02,1.016999999999999987e-01,1.052000000000000018e-01,1.540000000000000049e-02,3.113300000000000178e+00,0.000000000000000000e+00,4.599999999999999922e-03,5.924000000000000377e-01,1.844000000000000083e+00,1.399100000000000010e+00,2.120000000000000009e-02,1.824000000000000066e-01,2.949999999999999845e-01,1.789000000000000035e-01,7.023000000000000353e-01,6.230000000000000121e-02,8.481999999999999540e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.063489999999999824e+01,3.737899999999999778e+00,1.633999999999999897e-01,1.110000000000000014e-01,6.225610000000000355e+01,1.336899999999999977e+00,3.216470000000000340e+01,7.156069999999999709e+01,6.174669999999999703e+01,5.000000000000000104e-04,1.392700000000000049e+00,3.488599999999999923e+00,4.270500000000000185e+00,7.042300000000000004e+00,1.760000000000000106e-02,1.745800000000000018e+00,5.160000000000000003e-02,1.059600000000000097e+00,2.225699999999999790e+00,9.020000000000000240e-02,4.479999999999999954e-02,7.100799999999999557e+00,1.675999999999999990e-01,2.543000000000000260e-01,2.560000000000000123e-02,1.545999999999999874e-01,2.430400000000000116e+00,8.198999999999999622e-01,7.492499999999999716e+00,3.266900000000000137e+00,5.375099999999999767e+00,8.999999999999999754e-04,0.000000000000000000e+00,1.336600000000000010e+00,2.387900000000000134e+00,5.071399999999999686e+00,4.230900000000000105e+00,3.022000000000000242e-01,4.788999999999999924e-01,1.992299999999999960e+00,2.051000000000000045e-01,3.170000000000000040e-01,1.093199999999999950e+00,8.750000000000000000e-01,0.000000000000000000e+00,8.154000000000000137e-01,1.850899999999999990e+00,1.373999999999999944e-01,1.319700000000000095e+00,2.284400000000000208e+00,1.469999999999999953e-02,2.459999999999999964e-01,4.677000000000000046e-01,7.183200000000000252e+00,1.080969999999999942e+01,1.198300000000000054e+01,6.485999999999999543e-01,9.392000000000000348e-01,2.472399999999999931e+00,2.900700000000000056e+00,2.659899999999999931e+00,2.074000000000000010e-01,2.497999999999999943e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000133e-03,6.499999999999999702e-03,2.200000000000000133e-03,1.619999999999999912e-02,1.564799999999999969e+00,1.391999999999999904e-01,6.919999999999999762e-02,3.113000000000000211e-01,2.233729999999999905e+01,0.000000000000000000e+00,3.350000000000000200e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.300000000000000086e-03,8.450000000000000566e-02,0.000000000000000000e+00,1.370000000000000037e-02,7.700000000000000247e-03,5.799999999999999600e-03,0.000000000000000000e+00,6.199999999999999782e-03,1.260000000000000009e-02,3.020000000000000115e-02,1.359999999999999924e-02,5.310000000000000137e-02,8.859999999999999820e-02,2.540000000000000036e-01,1.287780000000000058e+01,1.214259999999999984e+01,1.400000000000000029e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.034999999999999948e-01,1.131869999999999976e+01,1.811000000000000110e-01,2.492089999999999961e+01,3.672000000000000264e-01,1.201200000000000045e+00,6.199000000000000066e-01,3.849999999999999950e-02,9.284000000000000030e-01,0.000000000000000000e+00,1.460000000000000013e-02,0.000000000000000000e+00,7.929999999999999549e-02,2.989999999999999949e-02,3.009999999999999828e-02,7.028400000000000425e+00,1.968000000000000027e-01,0.000000000000000000e+00,8.800000000000000530e-03,1.388999999999999957e-01,3.630300000000000082e+00,2.667499999999999982e+00,2.995999999999999996e+00,7.476000000000000423e-01,1.136999999999999955e-01,1.328999999999999959e+00,2.909999999999999809e-01,2.430600000000000094e+00,6.300000000000000044e-03,1.699999999999999905e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.250824000000000069e+02,7.039820000000000277e+01,1.913799999999999946e+00,1.686799999999999855e+01,2.493880000000000052e+01,5.719999999999999529e-01,2.242589999999999861e+01,3.391000000000000125e-01,9.890000000000000180e-02,2.203699999999999992e+00,3.329299999999999926e+00,8.259999999999999565e-01,1.461000000000000076e+00,1.655549999999999855e+01,3.873800000000000132e+00,3.880700000000000038e+00,1.678999999999999937e-01,4.152000000000000135e-01,8.131000000000000449e-01,7.643999999999999684e-01,1.256000000000000005e+00,1.616720000000000113e+01,9.612600000000000477e+00,4.422500000000000320e+00,1.257700000000000040e+00,1.493479999999999919e+01,1.461177000000000135e+02,9.485200000000000742e+00,7.701839999999999975e+01,1.674940000000000140e+01,5.478076999999999543e+02,8.006199999999999761e+00,6.510529999999999973e+01,3.944879999999999853e+01,2.105300000000000171e+00,2.645500000000000185e+00,2.021599999999999842e+00,3.107299999999999951e+00,4.403400000000000425e+00,2.858099999999999863e+00,1.270699999999999941e+00,1.519200000000000106e+00,7.941000000000000281e-01,7.268099999999999561e+00,0.000000000000000000e+00,3.602700000000000014e+00,5.058699999999999974e+00,3.683000000000000163e-01,2.498160000000000025e+01,7.064000000000000279e-01,7.855999999999999872e+00,2.655800000000000161e+00,2.082399999999999807e+00,2.580039999999999978e+01,2.212290000000000134e+01,6.745300000000000296e+00,6.642699999999999605e+00,1.236199999999999966e+00,2.609399999999999942e+00,3.028700000000000170e+00,1.552300000000000013e+00,8.377000000000000002e-01,7.210999999999999632e-01,0.000000000000000000e+00,0.000000000000000000e+00
